ensg	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Log10[padj]	Gene stable ID	Gene name
ENSG00000271746	2.248070488	0.564133561	0.823081607	0.685392014	0.493096582	0.582452463	0.2347395139	ENSG00000271746	
ENSG00000229419	104.3136945	0.564021354	0.181095517	3.114496509	0.001842591	0.006037135	2.2191691125	ENSG00000229419	RALGAPA1P1
ENSG00000154359	254.9179974	0.563761726	0.122948743	4.585339469	4.53E-06	2.55E-05	4.5934598196	ENSG00000154359	LONRF1
ENSG00000186105	19.606181	0.563413283	0.33802576	1.666776176	0.095558919	0.161293102	0.7923842056	ENSG00000186105	LRRC70
ENSG00000107104	245.8252031	0.563336045	0.191181779	2.946599037	0.003212895	0.00979738	2.0088900471	ENSG00000107104	KANK1
ENSG00000144724	1060.465475	0.563274589	0.137154738	4.106854775	4.01E-05	0.000191566	3.717681569	ENSG00000144724	PTPRG
ENSG00000257557	15.1606837	0.563225999	0.390876558	1.440930615	0.149604286	0.228111534	0.6418527549	ENSG00000257557	PPP1R12A-AS1
ENSG00000166352	27.12026316	0.56310977	0.27387601	2.056075556	0.039775234	0.080921777	1.0919345889	ENSG00000166352	IFTAP
ENSG00000157827	584.084045	0.56306938	0.10061516	5.596267826	2.19E-08	1.74E-07	6.7594507517	ENSG00000157827	FMNL2
ENSG00000168269	0.705051277	0.563035872	1.402741701	0.40138243	0.688138583	0.755626107	0.1216930455	ENSG00000168269	FOXI1
ENSG00000263945	3.258614081	0.562991207	0.859995639	0.654644258	0.512696822	0.600170821	0.2217251229	ENSG00000263945	MIR548Y
ENSG00000196693	357.2968289	0.562893651	0.248071285	2.269080235	0.023263447	0.052298521	1.2815105928	ENSG00000196693	ZNF33B
ENSG00000232295	11.51952614	0.562727417	0.402990313	1.396379513	0.162600241	0.243230386	0.613982171	ENSG00000232295	
ENSG00000258890	393.6127462	0.562723926	0.192439705	2.924157081	0.003453904	0.010434189	1.9815413009	ENSG00000258890	CEP95
ENSG00000143164	445.144456	0.562674194	0.158856131	3.542036378	0.000397051	0.001535073	2.8138709669	ENSG00000143164	DCAF6
ENSG00000264940	2.811008463	0.562527374	0.769359596	0.731163134	0.464679515	0.555864611	0.2550309743	ENSG00000264940	SNORD3C
ENSG00000166946	215.3976839	0.562204998	0.154350668	3.64238786	0.000270121	0.001086007	2.9641673754	ENSG00000166946	CCNDBP1
ENSG00000138772	19.51946412	0.562145586	0.483506881	1.16264237	0.244974632	0.336202191	0.4733994606	ENSG00000138772	ANXA3
ENSG00000218676	0.620608762	0.561981528	1.50114392	0.374368854	0.708129912	0.772774589	0.1119471672	ENSG00000218676	BRD7P4
ENSG00000167107	47.56941517	0.561916546	0.247969538	2.266070866	0.023447045	0.052640404	1.2786807863	ENSG00000167107	ACSF2
ENSG00000074219	192.667794	0.561910772	0.150628184	3.730449087	0.000191139	0.000792949	3.1007547442	ENSG00000074219	TEAD2
ENSG00000171928	131.2519442	0.561877384	0.202378789	2.776364983	0.005497046	0.015567351	1.8077852824	ENSG00000171928	TVP23B
ENSG00000221995	30.09527311	0.561804048	0.269720704	2.08291036	0.037259395	0.076828238	1.1144791269	ENSG00000221995	TIAF1
ENSG00000178429	5.595555445	0.561719556	0.485919602	1.15599279	0.247684106	0.339237642	0.4694959642	ENSG00000178429	RPS3AP5
ENSG00000202512	0.766039974	0.561114542	1.406502535	0.398943143	0.689935099	0.757124205	0.1208328693	ENSG00000202512	RN7SKP230
ENSG00000146757	164.6745781	0.561110848	0.1822919	3.078089858	0.002083321	0.006732093	2.1718498931	ENSG00000146757	ZNF92
ENSG00000103512	213.0196782	0.561079108	0.165948827	3.381036904	0.000722128	0.002617089	2.5821815079	ENSG00000103512	NOMO1
ENSG00000068885	215.3795236	0.560996237	0.183981529	3.049198693	0.002294527	0.007314821	2.135796297	ENSG00000068885	IFT80
ENSG00000088179	288.9869621	0.560507101	0.188965433	2.966188529	0.003015156	0.009278258	2.0325335552	ENSG00000088179	PTPN4
ENSG00000232828	0.618409781	0.560322578	1.501877789	0.37308134	0.709087906	0.773504896	0.111536933	ENSG00000232828	
ENSG00000227741	5.251551907	0.560299022	0.643119193	0.871221118	0.383633431	0.478163847	0.3204232631	ENSG00000227741	
ENSG00000260183	0.786840944	0.560283166	1.534960572	0.365014695	0.715100437	0.778296226	0.1088550755	ENSG00000260183	
ENSG00000197343	1273.862033	0.560200042	0.093972474	5.96132055	2.50E-09	2.27E-08	7.6439741428	ENSG00000197343	ZNF655
ENSG00000155961	1.598900426	0.559965571	0.984998932	0.568493582	0.569699863	0.652290817	0.1855587355	ENSG00000155961	RAB39B
ENSG00000170458	5.221184161	0.559936935	0.624388589	0.896776375	0.369838257	0.464540551	0.3329763693	ENSG00000170458	CD14
ENSG00000236007	0.593706465	0.559892774	1.637651001	0.341887724	0.732435388	0.792540317	0.1009786357	ENSG00000236007	MTCO1P46
ENSG00000225546	287.9841073	0.559481404	0.158297441	3.534367959	0.000408752	0.001575141	2.8026805639	ENSG00000225546	LINC02476
ENSG00000085465	20.83044559	0.559362642	0.319614771	1.750115115	0.080098452	0.140411029	0.8525987779	ENSG00000085465	OVGP1
ENSG00000203778	35.10776199	0.559331137	0.219396845	2.54940374	0.01079073	0.027600733	1.5590793841	ENSG00000203778	FAM229B
ENSG00000266010	10.12327919	0.559216593	0.401221846	1.393784007	0.163382839	0.244153759	0.6123365849	ENSG00000266010	GATA6-AS1
ENSG00000200731	1.6348573	0.55911034	0.912899984	0.612455197	0.540236632	0.625265213	0.2039357329	ENSG00000200731	RNU1-124P
ENSG00000233170	0.916501185	0.558961764	1.254603664	0.44552856	0.655937825	0.728165764	0.137769744	ENSG00000233170	
ENSG00000110066	371.8963209	0.558703342	0.146962622	3.801669667	0.000143724	0.000613077	3.2124849764	ENSG00000110066	KMT5B
ENSG00000146192	1.327924899	0.557865254	1.036359297	0.538293288	0.590374584	0.670401221	0.1736652034	ENSG00000146192	FGD2
ENSG00000143337	655.2205686	0.557762848	0.09584093	5.819672761	5.90E-09	5.07E-08	7.2949920407	ENSG00000143337	TOR1AIP1
ENSG00000283390	4.558651794	0.557642003	0.597844059	0.932754946	0.350946508	0.445671776	0.3509848685	ENSG00000283390	
ENSG00000230406	0.614083757	0.557428054	1.897443176	0.293778523	0.768927147	0.822988102	0.0846064434	ENSG00000230406	RPL23P5
ENSG00000213542	5.153702097	0.557371665	0.522928647	1.065865616	0.286484394	0.380642007	0.4194832854	ENSG00000213542	
ENSG00000273765	0.863477322	0.557369507	1.430464088	0.389642432	0.696800971	0.763172223	0.1173774449	ENSG00000273765	
ENSG00000236104	131.5393518	0.557356416	0.273247343	2.039750544	0.041375178	0.08349027	1.0783641345	ENSG00000236104	ZBTB22
ENSG00000206870	1.134125734	0.557270544	1.266296616	0.440078997	0.659879893	0.731302291	0.135903066	ENSG00000206870	RNU6-398P
ENSG00000132109	140.8190445	0.557009442	0.171913386	3.240058588	0.001195051	0.004115768	2.3855491138	ENSG00000132109	TRIM21
ENSG00000166886	278.0005982	0.556961076	0.319382878	1.743866419	0.081182385	0.141896053	0.8480296848	ENSG00000166886	NAB2
ENSG00000277369	6.992481804	0.556897538	0.452097185	1.231809348	0.218020311	0.306837956	0.513090919	ENSG00000277369	
ENSG00000152422	72.28703862	0.556881831	0.199719415	2.788320954	0.005298202	0.015079609	1.8216099192	ENSG00000152422	XRCC4
ENSG00000276593	2.78028883	0.556606289	0.66758969	0.83375507	0.404419018	0.498748116	0.3021187318	ENSG00000276593	
ENSG00000075790	478.1119148	0.555900881	0.150721861	3.688256477	0.000225796	0.000922518	3.0350251512	ENSG00000075790	BCAP29
ENSG00000168944	249.4379644	0.555828009	0.187579124	2.963165603	0.003044927	0.009360383	2.0287063808	ENSG00000168944	CEP120
ENSG00000224430	14.4551835	0.555804247	0.344134572	1.615078206	0.10629376	0.174964841	0.7570492136	ENSG00000224430	MKRN5P
ENSG00000224785	2.037906752	0.555625847	1.212389977	0.458289707	0.646744318	0.72030612	0.1424828953	ENSG00000224785	
ENSG00000122550	136.1381051	0.555615605	0.147516834	3.766455594	0.000165582	0.000696527	3.157062044	ENSG00000122550	KLHL7
ENSG00000240890	2.503313949	0.555343451	0.845933985	0.656485566	0.511511751	0.59904501	0.2225405451	ENSG00000240890	
ENSG00000024862	50.2436924	0.555319791	0.272214378	2.040009035	0.041349426	0.083448388	1.0785820483	ENSG00000024862	CCDC28A
ENSG00000146247	1812.982834	0.555312251	0.18870007	2.942830121	0.003252268	0.009902075	2.0042737886	ENSG00000146247	PHIP
ENSG00000163823	1.313360126	0.555108242	1.241650698	0.44707279	0.654822504	0.727241858	0.1383211323	ENSG00000163823	CCR1
ENSG00000108219	397.8644828	0.555084082	0.179798083	3.087263637	0.002020084	0.006549926	2.1837636066	ENSG00000108219	TSPAN14
ENSG00000131791	450.7799675	0.555082483	0.274238679	2.024085319	0.042961374	0.086024088	1.0653799229	ENSG00000131791	PRKAB2
ENSG00000258092	1.756638902	0.554882348	0.921695917	0.602023225	0.547158678	0.631924584	0.1993347488	ENSG00000258092	
ENSG00000073605	69.86553124	0.554649545	0.215185851	2.577537246	0.009950716	0.025799868	1.588382516	ENSG00000073605	GSDMB
ENSG00000273444	1.47086167	0.554562667	1.038634147	0.533934561	0.593386809	0.67308947	0.1719272036	ENSG00000273444	
ENSG00000250138	0.819614845	0.554514834	1.409511457	0.393409242	0.694017245	0.76080399	0.1187272184	ENSG00000250138	
ENSG00000265625	7.274144527	0.554474386	0.434212526	1.276965432	0.201614452	0.288193216	0.5403162466	ENSG00000265625	
ENSG00000256146	10.02437753	0.553990995	0.412825881	1.341948315	0.179612755	0.263082314	0.5799083469	ENSG00000256146	
ENSG00000124102	4.16518919	0.553400841	1.105927526	0.500395213	0.616796823	0.694291382	0.1584582255	ENSG00000124102	PI3
ENSG00000253341	9.283414212	0.553363346	0.421586458	1.312573814	0.189326598	0.274338758	0.5617128319	ENSG00000253341	PCBP2P2
ENSG00000116497	575.5142214	0.553347036	0.137549229	4.022901758	5.75E-05	0.000266151	3.5748718977	ENSG00000116497	S100PBP
ENSG00000240859	3.89325936	0.553333924	0.61462513	0.900278718	0.367971944	0.462692011	0.3347079991	ENSG00000240859	
ENSG00000137947	163.1660081	0.553060958	0.149898084	3.689579894	0.000224625	0.00091796	3.0371762427	ENSG00000137947	GTF2B
ENSG00000276115	36.78561393	0.552980229	0.245298004	2.254320136	0.024176035	0.0540084	1.2675386885	ENSG00000276115	
ENSG00000111790	417.1835851	0.552760618	0.121019588	4.567530175	4.94E-06	2.75E-05	4.5606673062	ENSG00000111790	FGFR1OP2
ENSG00000257800	38.84839065	0.552560638	0.29555794	1.869550986	0.061546197	0.114443992	0.9414070017	ENSG00000257800	FNBP1P1
ENSG00000286720	1.144458459	0.552390324	1.265660139	0.436444435	0.662514306	0.733224355	0.1347631178	ENSG00000286720	
ENSG00000253919	12.57746507	0.552167215	0.364028742	1.51682313	0.129311346	0.203314598	0.6918314379	ENSG00000253919	THAP12P7
ENSG00000248975	1.363915134	0.552066805	1.054319031	0.523624054	0.600540048	0.679640424	0.1677207978	ENSG00000248975	
ENSG00000258441	956.1927516	0.551825008	0.229127251	2.408377902	0.016023585	0.038486103	1.4146960622	ENSG00000258441	LINC00641
ENSG00000188396	0.765262776	0.551591373	1.435999584	0.384116666	0.700891979	0.766579085	0.115443034	ENSG00000188396	DYNLT4
ENSG00000256683	53.66662287	0.551127541	0.269133475	2.047785179	0.040581053	0.082205676	1.085098195	ENSG00000256683	ZNF350
ENSG00000277713	1.229039894	0.550981834	1.045758687	0.526872825	0.598281906	0.677514602	0.1690813403	ENSG00000277713	MIR6856
ENSG00000273061	3.024118543	0.55044285	0.648706742	0.848523399	0.396146547	0.490694736	0.309188601	ENSG00000273061	CDC37L1-DT
ENSG00000126777	1441.536068	0.550097354	0.126312473	4.355051713	1.33E-05	6.91E-05	4.1605219526	ENSG00000126777	KTN1
ENSG00000233110	0.738759599	0.549905906	1.53221739	0.358895487	0.719673276	0.782105997	0.106734384	ENSG00000233110	
ENSG00000237676	1.252997263	0.549881132	0.974917645	0.564028289	0.57273488	0.654733374	0.183935521	ENSG00000237676	RPL30P4
ENSG00000167110	495.5269198	0.54984513	0.182908834	3.006115777	0.002646082	0.00828218	2.081855335	ENSG00000167110	GOLGA2
ENSG00000109255	0.735897974	0.549831487	1.565688999	0.351175417	0.725456751	0.787012114	0.1040185828	ENSG00000109255	NMU
ENSG00000083642	507.4612071	0.549728071	0.190685866	2.882898881	0.003940339	0.011688215	1.9322518083	ENSG00000083642	PDS5B
ENSG00000263968	12.05434611	0.549688367	0.358234754	1.534436176	0.124922384	0.198242391	0.7028034729	ENSG00000263968	RN7SL381P
ENSG00000253570	2.78275652	0.549468068	0.750722917	0.731918603	0.464218251	0.55551179	0.2553067193	ENSG00000253570	RNF5P1
ENSG00000168778	88.35849442	0.549296969	0.188671924	2.911386911	0.003598281	0.010817516	1.9658724538	ENSG00000168778	TCTN2
ENSG00000140993	83.02347844	0.549272536	0.294253748	1.866662835	0.061948687	0.115045101	0.9391318703	ENSG00000140993	TIGD7
ENSG00000223604	1.626043715	0.549231188	1.010554689	0.543494769	0.586789191	0.667055546	0.1758380007	ENSG00000223604	RPL17P13
ENSG00000170949	276.9835641	0.549096886	0.141916043	3.8691671	0.000109208	0.000477261	3.3212440531	ENSG00000170949	ZNF160
ENSG00000260083	20.72225812	0.548897854	0.324399806	1.692041252	0.090638109	0.154699414	0.8105113314	ENSG00000260083	MIR762HG
ENSG00000189180	638.3783367	0.548888194	0.243058125	2.258258985	0.023929518	0.053525709	1.2714375713	ENSG00000189180	ZNF33A
ENSG00000265574	3.817408693	0.548867067	0.587935206	0.933550266	0.35053593	0.445268885	0.3513776519	ENSG00000265574	WDR45BP1
ENSG00000258938	2.365204939	0.548696081	0.831317868	0.660031622	0.509233537	0.596995442	0.2240289847	ENSG00000258938	
ENSG00000234952	0.595555215	0.548690919	1.638971085	0.334777669	0.737792807	0.797097841	0.0984883672	ENSG00000234952	LINC02674
ENSG00000251568	0.718979374	0.548624443	1.319166099	0.415887312	0.677492464	0.746560485	0.1269350007	ENSG00000251568	ALG3P1
ENSG00000214415	0.917557507	0.548594714	1.280741865	0.428341361	0.66840261	0.738582049	0.1316012519	ENSG00000214415	GNAT3
ENSG00000235677	1.31547639	0.54832851	1.093538788	0.501425752	0.61607152	0.693708744	0.1588228313	ENSG00000235677	NPM1P26
ENSG00000278499	0.670750948	0.54811366	1.613987511	0.339602169	0.734156144	0.79406785	0.1001423872	ENSG00000278499	NPAP1L
ENSG00000197603	632.2819431	0.548095696	0.188515626	2.907428456	0.003644137	0.010931756	1.9613100705	ENSG00000197603	CPLANE1
ENSG00000152348	83.37509397	0.548086423	0.21815701	2.512348441	0.011993061	0.030136039	1.5209138308	ENSG00000152348	ATG10
ENSG00000255396	0.651160314	0.547923585	1.501751949	0.36485625	0.715218713	0.77839959	0.1087974015	ENSG00000255396	
ENSG00000172795	658.390344	0.547874982	0.145951547	3.753814133	0.000174164	0.00072914	3.1371890761	ENSG00000172795	DCP2
ENSG00000273391	6.850752578	0.547620147	0.523677904	1.045719407	0.2956906	0.389926802	0.4090169121	ENSG00000273391	
ENSG00000064225	260.951216	0.547157474	0.231051125	2.368122962	0.017878593	0.042111777	1.3755964322	ENSG00000064225	ST3GAL6
ENSG00000279801	71.23859028	0.54714179	0.360974897	1.515733629	0.129586721	0.203660666	0.6910928404	ENSG00000279801	
ENSG00000237296	17.06189578	0.546572591	0.288075719	1.897322667	0.057785365	0.108850668	0.9631689014	ENSG00000237296	SMG1P1
ENSG00000266865	2.855818238	0.546486205	0.699499825	0.781252811	0.434653818	0.527695741	0.277616411	ENSG00000266865	
ENSG00000234335	5.656720786	0.54632407	0.498596493	1.095723853	0.273199641	0.366858361	0.4355015786	ENSG00000234335	RPS4XP11
ENSG00000164124	89.59505269	0.545995421	0.207337797	2.633361739	0.008454425	0.022488987	1.6480301066	ENSG00000164124	TMEM144
ENSG00000038274	376.2647519	0.545484048	0.188666423	2.891261943	0.003836982	0.011422031	1.9422566655	ENSG00000038274	MAT2B
ENSG00000286346	0.690450538	0.545360398	1.432441074	0.380721	0.703410284	0.768729255	0.114226591	ENSG00000286346	
ENSG00000158773	250.9886001	0.545290599	0.137048918	3.978802664	6.93E-05	0.000315348	3.501209919	ENSG00000158773	USF1
ENSG00000285851	12.72238386	0.545195978	0.402833585	1.353402495	0.175927081	0.258679285	0.5872383481	ENSG00000285851	
ENSG00000272236	2.054015546	0.545120608	0.93966534	0.580122076	0.561832298	0.644985177	0.1904502662	ENSG00000272236	
ENSG00000198919	130.7926186	0.54509752	0.25097745	2.171898391	0.029863328	0.064276012	1.1919510768	ENSG00000198919	DZIP3
ENSG00000110367	1838.547867	0.544891356	0.133158824	4.092040905	4.28E-05	0.000202979	3.6925488914	ENSG00000110367	DDX6
ENSG00000243069	4.33233844	0.544876538	0.60496162	0.900679515	0.367758744	0.462462449	0.3349235253	ENSG00000243069	ARHGEF26-AS1
ENSG00000272195	5.471520701	0.544822155	0.520720065	1.046286079	0.295428971	0.389706933	0.4092618679	ENSG00000272195	
ENSG00000204569	688.568916	0.544774354	0.148384052	3.671380761	0.000241244	0.000980236	3.0086693517	ENSG00000204569	PPP1R10
ENSG00000188730	0.87087471	0.544549969	1.230851935	0.442417121	0.658187392	0.729786011	0.1368044657	ENSG00000188730	VWC2
ENSG00000224023	2.823081767	0.544246006	0.786976971	0.691565352	0.489210326	0.578838828	0.2374423445	ENSG00000224023	EDRF1-DT
ENSG00000100744	205.770048	0.544221955	0.114903589	4.736335564	2.18E-06	1.29E-05	4.8894102897	ENSG00000100744	GSKIP
ENSG00000232021	3.124481894	0.544029179	0.643591971	0.845301377	0.397942592	0.492543361	0.3075555304	ENSG00000232021	LEF1-AS1
ENSG00000212993	72.27793084	0.543903768	0.220930416	2.461878168	0.013821161	0.033983125	1.468736687	ENSG00000212993	POU5F1B
ENSG00000220378	0.820641098	0.543770906	1.636574678	0.332261591	0.73969174	0.798588584	0.0976769024	ENSG00000220378	KRT8P42
ENSG00000243446	11.93358687	0.543681932	0.384602059	1.413621999	0.157472919	0.237357077	0.6245978149	ENSG00000243446	RN7SL284P
ENSG00000005884	3816.627513	0.543587875	0.333149864	1.631661701	0.102750772	0.170612766	0.7679884761	ENSG00000005884	ITGA3
ENSG00000203737	21.39524818	0.543470728	0.303932202	1.788131447	0.073754803	0.131683884	0.8804673725	ENSG00000203737	GPR52
ENSG00000282100	14.43492778	0.543270492	0.375932371	1.445128257	0.148421863	0.226587907	0.6447632722	ENSG00000282100	HSP90AB4P
ENSG00000253057	12.4337415	0.543182628	0.419821602	1.293841541	0.19572016	0.28158748	0.5503866588	ENSG00000253057	RN7SKP57
ENSG00000182450	0.690512893	0.543111519	1.404682453	0.386643627	0.699020055	0.765031057	0.116320934	ENSG00000182450	KCNK4
ENSG00000232815	0.570142129	0.543070075	1.51098424	0.359414784	0.719284816	0.781907371	0.1068446928	ENSG00000232815	DUX4L50
ENSG00000227051	1342.934767	0.543023962	0.11996061	4.526685562	5.99E-06	3.3E-05	4.4814860601	ENSG00000227051	C14orf132
ENSG00000206262	3.737321844	0.542990241	0.610751249	0.889053018	0.373974587	0.468537875	0.3292552965	ENSG00000206262	FOXL2NB
ENSG00000163430	4606.79893	0.542979835	0.126598826	4.288980017	1.79E-05	9.11E-05	4.040481623	ENSG00000163430	FSTL1
ENSG00000183401	23.58491031	0.542966562	0.267473457	2.029982969	0.04235827	0.085062905	1.0702597897	ENSG00000183401	CCDC159
ENSG00000213857	3.520804827	0.54288292	0.850519471	0.638295699	0.523281211	0.609718906	0.2148703383	ENSG00000213857	ACTBP15
ENSG00000270965	0.631220675	0.542775342	1.887333223	0.287588506	0.773661744	0.826492955	0.082760844	ENSG00000270965	NTAN1P1
ENSG00000260589	11.03793233	0.542707495	0.462171344	1.174256045	0.240292483	0.331137061	0.4799922101	ENSG00000260589	STAM-AS1
ENSG00000088827	1.470821641	0.542533873	0.991352953	0.547266109	0.584195924	0.664718398	0.1773623007	ENSG00000088827	SIGLEC1
ENSG00000149557	1663.956488	0.542409997	0.088462159	6.13154827	8.70E-10	8.39E-09	8.0762380392	ENSG00000149557	FEZ1
ENSG00000173166	1086.590026	0.542368049	0.1856875	2.920864624	0.003490615	0.010530804	1.9775384703	ENSG00000173166	RAPH1
ENSG00000261596	15.44536834	0.542232637	0.318960033	1.700001819	0.089130583	0.15271168	0.8161277451	ENSG00000261596	
ENSG00000244256	4.399086206	0.542135078	0.581673456	0.932026505	0.351322828	0.446084657	0.350582714	ENSG00000244256	RN7SL130P
ENSG00000137098	7.235788421	0.541621338	0.494444035	1.095414848	0.273334932	0.366947462	0.4353961118	ENSG00000137098	SPAG8
ENSG00000172197	70.39705441	0.541440043	0.266380374	2.032582335	0.042094738	0.084609992	1.072578346	ENSG00000172197	MBOAT1
ENSG00000054356	1.947940273	0.541307329	0.836894857	0.646804463	0.517758503	0.604739614	0.2184315816	ENSG00000054356	PTPRN
ENSG00000270883	3.082527131	0.540998089	0.654698403	0.826331769	0.408615917	0.502757424	0.2986415076	ENSG00000270883	
ENSG00000076053	221.5621205	0.540970007	0.113571958	4.763235703	1.91E-06	1.14E-05	4.9430951487	ENSG00000076053	RBM7
ENSG00000239595	0.631681781	0.540835336	1.887512641	0.286533358	0.774469648	0.827091486	0.0824464497	ENSG00000239595	RN7SL79P
